First Hash,Second Hash,Commit Message,Contains Issue Reference
66d12d1ababa8f062857ee5eb43276493720bf16,299e1e814fa7c5f8033872213b8876fc12fcd7be,"Fixed #6791: added a write-through cache session backend: session data is written through the cache to the database, but read from the cache for speed. Thanks to jhenry, mcroydon, and jdunck.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@9727 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
66d12d1ababa8f062857ee5eb43276493720bf16,c11f9c3193901215ec79732af6ab6c66b3c1c2ba,"Optimized the cached_db session backend to check if a key exists in the cache first.


git-svn-id: http://code.djangoproject.com/svn/django/trunk@17156 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
66d12d1ababa8f062857ee5eb43276493720bf16,2ca980195653a754a1c4726f5bb253147c6cb329,"Fixed #17810. Catch session key errors.

Catches memcached session key errors related to overly long session keys.
This is a long-standing bug, but severity was exacerbated by the addition
of cookie-backed session storage, which generates long session values. If
an installation switched from cookie-backed session store to memcached,
users would not be able to log in because of the server error from overly
long memcached keys.



git-svn-id: http://code.djangoproject.com/svn/django/trunk@17795 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
66d12d1ababa8f062857ee5eb43276493720bf16,bda21e2b9d19f435d841a5ff9f8f636ae843842d,"Fixed #11555 -- Made SessionBase.session_key read-only. Cleaned up code slightly. Refs #13478.

This also removes the implicit initialization of the session key on the first access in favor of explicit initialization.



git-svn-id: http://code.djangoproject.com/svn/django/trunk@17155 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
66d12d1ababa8f062857ee5eb43276493720bf16,04b00b668d0d56c37460cbed19671f4b1b5916c3,"Fixed #19200 -- Session expiry with cached_db

Also did a little bit of cleanup.",False
66d12d1ababa8f062857ee5eb43276493720bf16,299e1e814fa7c5f8033872213b8876fc12fcd7be,"Fixed #6791: added a write-through cache session backend: session data is written through the cache to the database, but read from the cache for speed. Thanks to jhenry, mcroydon, and jdunck.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@9727 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
66d12d1ababa8f062857ee5eb43276493720bf16,bda21e2b9d19f435d841a5ff9f8f636ae843842d,"Fixed #11555 -- Made SessionBase.session_key read-only. Cleaned up code slightly. Refs #13478.

This also removes the implicit initialization of the session key on the first access in favor of explicit initialization.



git-svn-id: http://code.djangoproject.com/svn/django/trunk@17155 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
66d12d1ababa8f062857ee5eb43276493720bf16,299e1e814fa7c5f8033872213b8876fc12fcd7be,"Fixed #6791: added a write-through cache session backend: session data is written through the cache to the database, but read from the cache for speed. Thanks to jhenry, mcroydon, and jdunck.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@9727 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
66d12d1ababa8f062857ee5eb43276493720bf16,ed9cd4fd8b425ab5010b27aefc7ef6e50d55fb54,Fixed #21000 -- Made cached_db session backend respect SESSION_CACHE_ALIAS,False
66d12d1ababa8f062857ee5eb43276493720bf16,04b00b668d0d56c37460cbed19671f4b1b5916c3,"Fixed #19200 -- Session expiry with cached_db

Also did a little bit of cleanup.",False
66d12d1ababa8f062857ee5eb43276493720bf16,9e423b51e325c9226e2f744bfa52336a626bf63a,"Fixed #8314 -- Fixed an infinite loop caused when submitting a session key (via
a cookie) with no corresponding entry in the database.

This only affected the database backend, but I've applied the same fix to all
three backends for robustness.


git-svn-id: http://code.djangoproject.com/svn/django/trunk@8351 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
66d12d1ababa8f062857ee5eb43276493720bf16,5db4d602152c14bb4b25011d9a881f7fa1639152,"Several Django styling fixes in the `contrib.sessions` app.


git-svn-id: http://code.djangoproject.com/svn/django/trunk@7725 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
66d12d1ababa8f062857ee5eb43276493720bf16,bcf7e9a9fe037eff4d5dea0cdd8c35104590e1a8,"Fixed #2066: session data can now be stored in the cache or on the filesystem. This should be fully backwards-compatible (the database cache store is still the default). A big thanks to John D'Agostino for the bulk of this code.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@6333 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
66d12d1ababa8f062857ee5eb43276493720bf16,fb590bfa9bfdeb622677187552cae707f379c7b1,"Replaced `has_key()` calls with `in` to ease Python 3 port. Thanks, Martin von Löwis.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@16740 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
66d12d1ababa8f062857ee5eb43276493720bf16,bcf7e9a9fe037eff4d5dea0cdd8c35104590e1a8,"Fixed #2066: session data can now be stored in the cache or on the filesystem. This should be fully backwards-compatible (the database cache store is still the default). A big thanks to John D'Agostino for the bulk of this code.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@6333 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
66d12d1ababa8f062857ee5eb43276493720bf16,8d4f79a799136edf8190c357e3e0497d7db3ad77,"Fixed #2548: added get/set_expiry methods to session objects. Thanks, Amit Upadhyay and SmileyChris.


git-svn-id: http://code.djangoproject.com/svn/django/trunk@7586 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
66d12d1ababa8f062857ee5eb43276493720bf16,9e423b51e325c9226e2f744bfa52336a626bf63a,"Fixed #8314 -- Fixed an infinite loop caused when submitting a session key (via
a cookie) with no corresponding entry in the database.

This only affected the database backend, but I've applied the same fix to all
three backends for robustness.


git-svn-id: http://code.djangoproject.com/svn/django/trunk@8351 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
66d12d1ababa8f062857ee5eb43276493720bf16,5db4d602152c14bb4b25011d9a881f7fa1639152,"Several Django styling fixes in the `contrib.sessions` app.


git-svn-id: http://code.djangoproject.com/svn/django/trunk@7725 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
66d12d1ababa8f062857ee5eb43276493720bf16,bcf7e9a9fe037eff4d5dea0cdd8c35104590e1a8,"Fixed #2066: session data can now be stored in the cache or on the filesystem. This should be fully backwards-compatible (the database cache store is still the default). A big thanks to John D'Agostino for the bulk of this code.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@6333 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
66d12d1ababa8f062857ee5eb43276493720bf16,fb590bfa9bfdeb622677187552cae707f379c7b1,"Replaced `has_key()` calls with `in` to ease Python 3 port. Thanks, Martin von Löwis.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@16740 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
66d12d1ababa8f062857ee5eb43276493720bf16,bcf7e9a9fe037eff4d5dea0cdd8c35104590e1a8,"Fixed #2066: session data can now be stored in the cache or on the filesystem. This should be fully backwards-compatible (the database cache store is still the default). A big thanks to John D'Agostino for the bulk of this code.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@6333 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
66d12d1ababa8f062857ee5eb43276493720bf16,8d4f79a799136edf8190c357e3e0497d7db3ad77,"Fixed #2548: added get/set_expiry methods to session objects. Thanks, Amit Upadhyay and SmileyChris.


git-svn-id: http://code.djangoproject.com/svn/django/trunk@7586 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
66d12d1ababa8f062857ee5eb43276493720bf16,af7b6475ca6ab12df6b91beae1bb5b1c29a5782b,"Added guaranteed atomic creation of new session objects. Slightly backwards
incompatible for custom session backends.

Whilst we were in the neighbourhood, use a larger range of session key values
to save a small amount of time and use the hardware-base random numbers where
available (transparently falls back to pseudo-RNG otherwise).

Fixed #1080


git-svn-id: http://code.djangoproject.com/svn/django/trunk@8340 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
66d12d1ababa8f062857ee5eb43276493720bf16,33076af6f2aa5285b3a70246e14163b901b512f7,"Corrected an issue which could allow attackers to manipulate session data using the cache. A security announcement will be made shortly.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@16759 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
66d12d1ababa8f062857ee5eb43276493720bf16,041e24dbde48a38e539f85c378842849f7dc00a1,"Fixed a subtle corner case whereby sending a bad session ID generates new (unused) session entries in the database table.


git-svn-id: http://code.djangoproject.com/svn/django/trunk@7001 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
66d12d1ababa8f062857ee5eb43276493720bf16,bcf7e9a9fe037eff4d5dea0cdd8c35104590e1a8,"Fixed #2066: session data can now be stored in the cache or on the filesystem. This should be fully backwards-compatible (the database cache store is still the default). A big thanks to John D'Agostino for the bulk of this code.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@6333 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
66d12d1ababa8f062857ee5eb43276493720bf16,041e24dbde48a38e539f85c378842849f7dc00a1,"Fixed a subtle corner case whereby sending a bad session ID generates new (unused) session entries in the database table.


git-svn-id: http://code.djangoproject.com/svn/django/trunk@7001 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
66d12d1ababa8f062857ee5eb43276493720bf16,bcf7e9a9fe037eff4d5dea0cdd8c35104590e1a8,"Fixed #2066: session data can now be stored in the cache or on the filesystem. This should be fully backwards-compatible (the database cache store is still the default). A big thanks to John D'Agostino for the bulk of this code.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@6333 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
66d12d1ababa8f062857ee5eb43276493720bf16,af7b6475ca6ab12df6b91beae1bb5b1c29a5782b,"Added guaranteed atomic creation of new session objects. Slightly backwards
incompatible for custom session backends.

Whilst we were in the neighbourhood, use a larger range of session key values
to save a small amount of time and use the hardware-base random numbers where
available (transparently falls back to pseudo-RNG otherwise).

Fixed #1080


git-svn-id: http://code.djangoproject.com/svn/django/trunk@8340 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
66d12d1ababa8f062857ee5eb43276493720bf16,bcf7e9a9fe037eff4d5dea0cdd8c35104590e1a8,"Fixed #2066: session data can now be stored in the cache or on the filesystem. This should be fully backwards-compatible (the database cache store is still the default). A big thanks to John D'Agostino for the bulk of this code.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@6333 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
66d12d1ababa8f062857ee5eb43276493720bf16,ae75958820e344357ea716fcdbd5e56f06a00b24,"Fixed #5501 -- Fixed Python 2.3 and 2.4 incompatibility. Thanks, brosner.


git-svn-id: http://code.djangoproject.com/svn/django/trunk@6348 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
66d12d1ababa8f062857ee5eb43276493720bf16,041e24dbde48a38e539f85c378842849f7dc00a1,"Fixed a subtle corner case whereby sending a bad session ID generates new (unused) session entries in the database table.


git-svn-id: http://code.djangoproject.com/svn/django/trunk@7001 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
66d12d1ababa8f062857ee5eb43276493720bf16,bcf7e9a9fe037eff4d5dea0cdd8c35104590e1a8,"Fixed #2066: session data can now be stored in the cache or on the filesystem. This should be fully backwards-compatible (the database cache store is still the default). A big thanks to John D'Agostino for the bulk of this code.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@6333 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
66d12d1ababa8f062857ee5eb43276493720bf16,bcf7e9a9fe037eff4d5dea0cdd8c35104590e1a8,"Fixed #2066: session data can now be stored in the cache or on the filesystem. This should be fully backwards-compatible (the database cache store is still the default). A big thanks to John D'Agostino for the bulk of this code.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@6333 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
66d12d1ababa8f062857ee5eb43276493720bf16,ae75958820e344357ea716fcdbd5e56f06a00b24,"Fixed #5501 -- Fixed Python 2.3 and 2.4 incompatibility. Thanks, brosner.


git-svn-id: http://code.djangoproject.com/svn/django/trunk@6348 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
66d12d1ababa8f062857ee5eb43276493720bf16,041e24dbde48a38e539f85c378842849f7dc00a1,"Fixed a subtle corner case whereby sending a bad session ID generates new (unused) session entries in the database table.


git-svn-id: http://code.djangoproject.com/svn/django/trunk@7001 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
66d12d1ababa8f062857ee5eb43276493720bf16,bcf7e9a9fe037eff4d5dea0cdd8c35104590e1a8,"Fixed #2066: session data can now be stored in the cache or on the filesystem. This should be fully backwards-compatible (the database cache store is still the default). A big thanks to John D'Agostino for the bulk of this code.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@6333 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
66d12d1ababa8f062857ee5eb43276493720bf16,af7b6475ca6ab12df6b91beae1bb5b1c29a5782b,"Added guaranteed atomic creation of new session objects. Slightly backwards
incompatible for custom session backends.

Whilst we were in the neighbourhood, use a larger range of session key values
to save a small amount of time and use the hardware-base random numbers where
available (transparently falls back to pseudo-RNG otherwise).

Fixed #1080


git-svn-id: http://code.djangoproject.com/svn/django/trunk@8340 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
66d12d1ababa8f062857ee5eb43276493720bf16,5eece23296c481fc2f8b896b7d41e71bebe6114e,"Converted sessions tests from doctest to unittest.

Also made the FileSession backend consistent with other backends in one
corner case uncovered by the conversion, namely that the backend should
create a new key if the one passed in is invalid.



git-svn-id: http://code.djangoproject.com/svn/django/trunk@13482 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
66d12d1ababa8f062857ee5eb43276493720bf16,ed9cd4fd8b425ab5010b27aefc7ef6e50d55fb54,Fixed #21000 -- Made cached_db session backend respect SESSION_CACHE_ALIAS,False
66d12d1ababa8f062857ee5eb43276493720bf16,04b00b668d0d56c37460cbed19671f4b1b5916c3,"Fixed #19200 -- Session expiry with cached_db

Also did a little bit of cleanup.",False
66d12d1ababa8f062857ee5eb43276493720bf16,af7b6475ca6ab12df6b91beae1bb5b1c29a5782b,"Added guaranteed atomic creation of new session objects. Slightly backwards
incompatible for custom session backends.

Whilst we were in the neighbourhood, use a larger range of session key values
to save a small amount of time and use the hardware-base random numbers where
available (transparently falls back to pseudo-RNG otherwise).

Fixed #1080


git-svn-id: http://code.djangoproject.com/svn/django/trunk@8340 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
66d12d1ababa8f062857ee5eb43276493720bf16,33076af6f2aa5285b3a70246e14163b901b512f7,"Corrected an issue which could allow attackers to manipulate session data using the cache. A security announcement will be made shortly.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@16759 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
66d12d1ababa8f062857ee5eb43276493720bf16,af7b6475ca6ab12df6b91beae1bb5b1c29a5782b,"Added guaranteed atomic creation of new session objects. Slightly backwards
incompatible for custom session backends.

Whilst we were in the neighbourhood, use a larger range of session key values
to save a small amount of time and use the hardware-base random numbers where
available (transparently falls back to pseudo-RNG otherwise).

Fixed #1080


git-svn-id: http://code.djangoproject.com/svn/django/trunk@8340 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
66d12d1ababa8f062857ee5eb43276493720bf16,af7b6475ca6ab12df6b91beae1bb5b1c29a5782b,"Added guaranteed atomic creation of new session objects. Slightly backwards
incompatible for custom session backends.

Whilst we were in the neighbourhood, use a larger range of session key values
to save a small amount of time and use the hardware-base random numbers where
available (transparently falls back to pseudo-RNG otherwise).

Fixed #1080


git-svn-id: http://code.djangoproject.com/svn/django/trunk@8340 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
66d12d1ababa8f062857ee5eb43276493720bf16,5eece23296c481fc2f8b896b7d41e71bebe6114e,"Converted sessions tests from doctest to unittest.

Also made the FileSession backend consistent with other backends in one
corner case uncovered by the conversion, namely that the backend should
create a new key if the one passed in is invalid.



git-svn-id: http://code.djangoproject.com/svn/django/trunk@13482 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
d3a45e10c8ac8268899999129daa27652ec0da35,a19ed8aea395e8e07164ff7d85bd7dff2f24edca,"Merged the newforms-admin branch into trunk.

This is a backward incompatible change. The admin contrib app has been
refactored. The newforms module has several improvements including FormSets
and Media definitions.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@7967 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
d3a45e10c8ac8268899999129daa27652ec0da35,a19ed8aea395e8e07164ff7d85bd7dff2f24edca,"Merged the newforms-admin branch into trunk.

This is a backward incompatible change. The admin contrib app has been
refactored. The newforms module has several improvements including FormSets
and Media definitions.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@7967 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
d3a45e10c8ac8268899999129daa27652ec0da35,5543b10608fc723e7245f5d57eaa22102e863d2a,"Fixed #12349: Added missing unquote in admin history view. Thanks for the report guard.


git-svn-id: http://code.djangoproject.com/svn/django/trunk@11808 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
d3a45e10c8ac8268899999129daa27652ec0da35,a19ed8aea395e8e07164ff7d85bd7dff2f24edca,"Merged the newforms-admin branch into trunk.

This is a backward incompatible change. The admin contrib app has been
refactored. The newforms module has several improvements including FormSets
and Media definitions.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@7967 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
d3a45e10c8ac8268899999129daa27652ec0da35,5543b10608fc723e7245f5d57eaa22102e863d2a,"Fixed #12349: Added missing unquote in admin history view. Thanks for the report guard.


git-svn-id: http://code.djangoproject.com/svn/django/trunk@11808 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
d3a45e10c8ac8268899999129daa27652ec0da35,a19ed8aea395e8e07164ff7d85bd7dff2f24edca,"Merged the newforms-admin branch into trunk.

This is a backward incompatible change. The admin contrib app has been
refactored. The newforms module has several improvements including FormSets
and Media definitions.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@7967 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
c5544d289233f501917e25970c03ed444abbd4f0,255449c1ee61c14778658caae8c430fa4d76afd6,"Added additional checks in is_safe_url to account for flexible parsing.

This is a security fix. Disclosure following shortly.",False
c5544d289233f501917e25970c03ed444abbd4f0,255449c1ee61c14778658caae8c430fa4d76afd6,"Added additional checks in is_safe_url to account for flexible parsing.

This is a security fix. Disclosure following shortly.",False
dfaba12cda060b8b292ae1d271b44bf810b1c5b9,4ba4c07e4e3154d20513957c3ea968277d4db0c2,"[3.2.x] Added stub release notes and date for Django 3.2.4, 3.1.12, and 2.2.24.

Backport of b46dbd4e3e255223078ae0028934ea986e19ebc1 from main",False
dfaba12cda060b8b292ae1d271b44bf810b1c5b9,4ba4c07e4e3154d20513957c3ea968277d4db0c2,"[3.2.x] Added stub release notes and date for Django 3.2.4, 3.1.12, and 2.2.24.

Backport of b46dbd4e3e255223078ae0028934ea986e19ebc1 from main",False
dfaba12cda060b8b292ae1d271b44bf810b1c5b9,511a53b3142551a1bc3093ed1b6655f57634f510,"Avoided exceptions in admindocs' template detail view.

This is marginally better than crashing when several Django template
engines are configured in a project.

Refs #24125.",False
dfaba12cda060b8b292ae1d271b44bf810b1c5b9,a2fb2b3a1feee512131c76e9040232faf2362526,Fixed #27020 -- Used a context manager to close files.,False
dfaba12cda060b8b292ae1d271b44bf810b1c5b9,24f4764a48e4141923a78c8820e4cd7b411ec0fc,"Fixed #16225 -- Removed unused imports. Many thanks to Aymeric Augustin for the work on the patch and Alex for reviewing.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@16539 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
dfaba12cda060b8b292ae1d271b44bf810b1c5b9,511a53b3142551a1bc3093ed1b6655f57634f510,"Avoided exceptions in admindocs' template detail view.

This is marginally better than crashing when several Django template
engines are configured in a project.

Refs #24125.",False
dfaba12cda060b8b292ae1d271b44bf810b1c5b9,a2fb2b3a1feee512131c76e9040232faf2362526,Fixed #27020 -- Used a context manager to close files.,False
dfaba12cda060b8b292ae1d271b44bf810b1c5b9,24f4764a48e4141923a78c8820e4cd7b411ec0fc,"Fixed #16225 -- Removed unused imports. Many thanks to Aymeric Augustin for the work on the patch and Alex for reviewing.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@16539 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
dfaba12cda060b8b292ae1d271b44bf810b1c5b9,11b8c30b9e02ef6ecb996ad3280979dfeab700fa,Ref #23919 -- Replaced some os.path usage with pathlib.Path.,False
dfaba12cda060b8b292ae1d271b44bf810b1c5b9,4ba4c07e4e3154d20513957c3ea968277d4db0c2,"[3.2.x] Added stub release notes and date for Django 3.2.4, 3.1.12, and 2.2.24.

Backport of b46dbd4e3e255223078ae0028934ea986e19ebc1 from main",False
dfaba12cda060b8b292ae1d271b44bf810b1c5b9,4ba4c07e4e3154d20513957c3ea968277d4db0c2,"[3.2.x] Added stub release notes and date for Django 3.2.4, 3.1.12, and 2.2.24.

Backport of b46dbd4e3e255223078ae0028934ea986e19ebc1 from main",False
dfaba12cda060b8b292ae1d271b44bf810b1c5b9,11b8c30b9e02ef6ecb996ad3280979dfeab700fa,Ref #23919 -- Replaced some os.path usage with pathlib.Path.,False
c7b7024742250414e426ad49fb80db943e7ba4e8,910df41352165072a40da80df647e62aec874989,[4.1.x] Added stub release notes for 4.1.12 and 3.2.22.,False
c7b7024742250414e426ad49fb80db943e7ba4e8,3b774583711e39dae7a5cfde314288f8019f59c6,"Fixed #5025 -- Add a ""truncatechars"" template filter. Many thanks to Chris Beaven.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@16542 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
c7b7024742250414e426ad49fb80db943e7ba4e8,3b774583711e39dae7a5cfde314288f8019f59c6,"Fixed #5025 -- Add a ""truncatechars"" template filter. Many thanks to Chris Beaven.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@16542 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
c7b7024742250414e426ad49fb80db943e7ba4e8,f94f466cd3461527fb76a3e8951039a3c2388829,"Fixed #19496 -- Added truncatechars_html filter.

Thanks esevece for the suggestion and  Nick Sandford and Martin Warne
for the inital work on the patch.",False
c7b7024742250414e426ad49fb80db943e7ba4e8,910df41352165072a40da80df647e62aec874989,[4.1.x] Added stub release notes for 4.1.12 and 3.2.22.,False
c7b7024742250414e426ad49fb80db943e7ba4e8,201017df308266c7d5ed20181e6d0ffa5832e3e9,"Fixed #29654 -- Made text truncation an ellipsis character instead of three dots.

Thanks Sudhanshu Mishra for the initial patch and Tim Graham for the review.",False
c7b7024742250414e426ad49fb80db943e7ba4e8,97b7dd59bb8d6163239061e2022153c3415d146d,"Fixed CVE-2018-7537 -- Fixed catastrophic backtracking in django.utils.text.Truncator.

Thanks James Davis for suggesting the fix.",False
c7b7024742250414e426ad49fb80db943e7ba4e8,3c6ac0bab8bfaf1f1bb79a8b6a7a36533666908c,Consolidated some text utils into the utils_tests test package.,False
c7b7024742250414e426ad49fb80db943e7ba4e8,4a103086d5c67fa4fcc53c106c9fdf644c742dd8,"Fixed #18269 -- Applied unicode_literals for Python 3 compatibility.

Thanks Vinay Sajip for the support of his django3 branch and
Jannis Leidel for the review.",False
c7b7024742250414e426ad49fb80db943e7ba4e8,f47d5aac622c334ebeba06b7460204aeb98661e2,Refs #27804 -- Used subTest() in tests.utils_tests.test_text.,False
c7b7024742250414e426ad49fb80db943e7ba4e8,b2bd08bb7a912a1504f5fb5018f5317e6b5423cd,"Fixed #30892 -- Fixed slugify() and admin's URLify.js for ""İ"".

Thanks Luis Nell for the implementation idea and very detailed report.

Co-Authored-By: Mariusz Felisiak <felisiak.mariusz@gmail.com>",False
c7b7024742250414e426ad49fb80db943e7ba4e8,5d9c512e5b42e1c686300c214453bf0b820d7326,Added test for ValueErrors in unescape_string_literal().,False
c7b7024742250414e426ad49fb80db943e7ba4e8,201017df308266c7d5ed20181e6d0ffa5832e3e9,"Fixed #29654 -- Made text truncation an ellipsis character instead of three dots.

Thanks Sudhanshu Mishra for the initial patch and Tim Graham for the review.",False
c7b7024742250414e426ad49fb80db943e7ba4e8,7f65974f8219729c047fbbf8cd5cc9d80faefe77,"Fixed CVE-2019-14232 -- Adjusted regex to avoid backtracking issues when truncating HTML.

Thanks to Guido Vranken for initial report.",False
c7b7024742250414e426ad49fb80db943e7ba4e8,321e94fa41b121f65c02119c02098df327bbd569,"Refs #27392 -- Removed ""Tests that"", ""Ensures that"", etc. from test docstrings.",False
c7b7024742250414e426ad49fb80db943e7ba4e8,f8cc464452f495fce2a3d6f7494396c8f798a1e6,"Fixed #16501 -- Added an allow_unicode parameter to SlugField.

Thanks Flavio Curella and Berker Peksag for the initial patch.",False
c7b7024742250414e426ad49fb80db943e7ba4e8,9aaeec337e217109208672d8fe47eeb49ca492b5,"Fixed #26866 -- Added format_lazy function

Added format_lazy function to django.utils.text module.
Useful when dealing with relative complex lazy string concatenations
(e.g. in urls.py when translating urls in regular expressions).",False
c7b7024742250414e426ad49fb80db943e7ba4e8,838e432e3e5519c5383d12018e6c78f8ec7833c1,Completed test coverage for utils.text.Truncator.chars().,False
c7b7024742250414e426ad49fb80db943e7ba4e8,e4b0a8f93c7cff2da06090726567944fcf7d04d7,"Tests for utils.text.wrap

git-svn-id: http://code.djangoproject.com/svn/django/trunk@14752 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
c7b7024742250414e426ad49fb80db943e7ba4e8,42b9a23267f14be39b9b00958e18d5746783208e,"Fixed #30400 -- Improved typography of user facing strings.

Thanks Claude Paroz for assistance with translations.",False
c7b7024742250414e426ad49fb80db943e7ba4e8,389c3ffc04eaa6186ae0bad523995e8fcf7620df,Updated tests after French translation update,False
c7b7024742250414e426ad49fb80db943e7ba4e8,40b95a24ae159b6600457a23d6c2779a18037b7b,"Fixed #20568 -- truncatewords_html no longer splits words containing HTML entities.

Thanks yann0 at hotmail.com for the report.",False
c7b7024742250414e426ad49fb80db943e7ba4e8,92053acbb9160862c3e743a99ed8ccff8d4f8fd6,Fixed E128 flake8 warnings in tests/.,False
c7b7024742250414e426ad49fb80db943e7ba4e8,847171b0d09c7da95cd404bab80f84c890fc5cfd,Fixed test failures when running in a narrow Python build.,False
c7b7024742250414e426ad49fb80db943e7ba4e8,e84f79f05113f546810c1908c7baef99fb1e874a,"Fixed #18042 -- Advanced deprecation warnings.

Thanks Ramiro for the patch.",False
c7b7024742250414e426ad49fb80db943e7ba4e8,e1d673c373a7d032060872b690a92fc95496612e,Fixed unescape_string_literal() crash on empty strings.,False
c7b7024742250414e426ad49fb80db943e7ba4e8,0b79eb36915d178aef5c6a7bbce71b1e76d376d3,Fixed CVE-2021-31542 -- Tightened path & file name sanitation in file uploads.,False
c7b7024742250414e426ad49fb80db943e7ba4e8,d693074d431c50e4801dd6bf52525ce1436358f0,"Fixed #20223 -- Added keep_lazy() as a replacement for allow_lazy().

Thanks to bmispelon and uruz for the initial patch.",False
c7b7024742250414e426ad49fb80db943e7ba4e8,dde05e192c15158cd2ea918ce2ee7a2b9b6ceba6,Added more tests for slugify().,False
c7b7024742250414e426ad49fb80db943e7ba4e8,0382ecfe020b4c51b4c01e4e9a21892771e66941,Fixed #28694 -- Made django.utils.text.slugify() strip dashes and underscores.,False
c7b7024742250414e426ad49fb80db943e7ba4e8,caa3562d5bec1196502352a715a539bdb0f73c2d,"Fixed #24242 -- Improved efficiency of utils.text.compress_sequence()

The function no longer flushes zfile after each write as doing so can
lead to the gzipped streamed content being larger than the original
content; each flush adds a 5/6 byte type 0 block. Removing this means
buf.read() may return nothing, so only yield if that has some data.
Testing shows without the flush() the buffer is being flushed every 17k
or so and compresses the same as if it had been done as a whole string.",False
